RA,Dec,z,direction_cw_ccw
139.81637,-0.39407,0.15341,1
145.15309,2.69398,0.15342,-1
164.53525,1.99948,0.15343,-1
331.73214,0.50116,0.15343,1
337.87547,1.11365,0.15345,-1
175.17162,-1.40212,0.15348,-1
214.85849,43.6364,0.15348,-1
188.70436,4.5578,0.15352,-1
358.44537,0.93455,0.15353,1
199.62926,2.14201,0.15355,-1
2.93783,1.21061,0.15355,-1
170.41048,2.30753,0.15358,1
3.02559,-0.10982,0.15358,-1
224.29805,42.67214,0.1536,1
187.47718,0.41383,0.15361,-1
159.15764,4.74023,0.15362,-1
141.6438,3.42844,0.15368,-1
4.04269,-0.06819,0.15368,1
34.61947,0.89092,0.15372,-1
1.74516,-1.0468,0.15373,1
181.74851,4.01576,0.15377,-1
158.3385,3.4784,0.15378,-1
183.15285,-1.40274,0.15378,1
330.25807,5.53663,0.15379,-1
248.45866,43.1421,0.1538,1
143.96353,2.96837,0.15381,1
159.64687,2.46045,0.15382,1
170.0664,1.07801,0.15384,-1
197.88238,4.6273,0.15387,-1
175.11897,4.26192,0.15395,-1
218.57869,2.66937,0.15401,-1
331.63311,0.47779,0.15401,1
187.20339,-0.384,0.15402,-1
141.46785,2.20948,0.15403,1
170.18643,4.7202,0.15407,1
145.9506,1.06511,0.15408,-1
226.0628,43.48487,0.15409,-1
138.2897,2.72425,0.15411,-1
152.22316,4.24869,0.15413,1
150.49673,4.14142,0.15414,1
17.12114,0.69058,0.15415,-1
344.59708,0.26773,0.15418,-1
6.6517,2.16694,0.15419,1
172.80158,2.00916,0.1542,-1
218.58101,2.75722,0.15422,-1
188.47438,4.29916,0.15424,1
342.84916,3.88143,0.15429,-1
16.52806,-1.06228,0.15429,1
344.59689,0.27122,0.15431,1
176.85566,-0.90682,0.15432,-1
167.40348,-0.40577,0.15436,1
218.68191,44.6862,0.15436,1
354.67427,0.51183,0.15436,-1
7.61426,-0.45327,0.15439,-1
8.30834,-0.39273,0.15439,-1
158.39914,3.47729,0.15446,-1
139.38156,3.62254,0.15448,1
212.82262,44.62487,0.15449,-1
1.70942,-0.95597,0.1545,-1
162.48276,3.55793,0.15451,1
138.07196,2.52106,0.15452,1
206.63558,-2.13047,0.15452,1
226.68654,42.75093,0.15453,1
141.98612,1.71935,0.15454,-1
234.62391,42.20688,0.15455,1
142.60188,-0.70771,0.15457,1
169.23977,4.57892,0.15459,-1
137.95707,2.48833,0.15461,-1
28.98006,-0.74295,0.15465,1
174.11432,2.21066,0.15467,-1
178.18395,4.88372,0.15467,-1
187.11302,-0.42867,0.1547,-1
189.19376,4.38938,0.15471,1
200.39536,1.65916,0.15472,-1
242.07435,44.61172,0.15474,1
34.98587,1.04775,0.15475,1
157.01535,4.49279,0.15477,1
218.59376,2.15343,0.15478,-1
343.44035,0.82672,0.15479,-1
139.91563,4.30834,0.15481,-1
172.05573,2.32703,0.15483,1
213.1336,42.59241,0.15484,1
183.10327,4.06924,0.15486,1
337.82185,-0.99634,0.1549,-1
218.06234,44.08194,0.15491,1
7.1179,0.07324,0.15496,1
171.40581,2.77181,0.15499,1
175.82837,3.21051,0.155,-1
6.75658,0.58216,0.15504,-1
248.59745,42.56999,0.15507,-1
337.08713,-0.65535,0.15508,-1
218.45377,3.23692,0.15509,1
5.6576,0.39382,0.15511,1
356.28284,0.80451,0.15513,-1
3.30785,0.69044,0.15515,1
191.69116,-1.53679,0.15517,-1
335.85113,1.32465,0.15518,-1
191.60375,-1.16534,0.15519,-1
2.46469,-0.22902,0.15519,1
338.21049,-1.18394,0.15519,1
174.01821,4.83616,0.15521,-1
4.3678,-0.29636,0.15525,-1
31.31684,-0.10873,0.15527,-1
183.0512,4.36461,0.15532,1
132.44634,2.16695,0.15533,1
171.53241,0.74173,0.15535,-1
3.95101,-0.32989,0.15545,1
16.99368,1.17353,0.15549,1
155.14787,-0.98447,0.15554,-1
162.95798,3.53623,0.15554,1
344.59203,0.50846,0.15556,1
213.81894,43.50349,0.15558,-1
136.00285,3.76937,0.15561,-1
218.38111,1.18124,0.15562,-1
176.68125,-1.15812,0.15562,1
338.02435,-0.92993,0.15562,-1
1.70881,-1.2005,0.15563,-1
231.5904,43.3971,0.15564,-1
3.22852,1.20398,0.15567,1
137.67906,3.7516,0.15569,-1
141.72971,5.14168,0.1557,1
181.83276,-1.37538,0.1557,1
4.32932,-0.31588,0.1557,-1
166.31209,2.64456,0.15571,1
216.11539,43.19514,0.15572,1
162.44216,2.65192,0.15578,-1
173.16082,3.93523,0.15579,1
231.29167,42.30573,0.1558,1
331.6172,-0.49784,0.15581,1
182.15385,4.162,0.15584,1
177.40563,0.98003,0.15591,-1
146.27665,3.93088,0.15591,1
132.37577,0.32697,0.15592,1
4.37496,0.60257,0.15592,1
154.53185,3.5818,0.15593,-1
156.26819,4.69265,0.15594,-1
177.10186,3.52637,0.15594,-1
187.35819,1.33918,0.15599,-1
30.01912,0.95857,0.15599,-1
172.13622,0.2017,0.15601,1
334.84122,6.38278,0.15603,1
4.44179,-0.31261,0.15604,-1
31.29368,0.56281,0.15605,-1
155.51319,4.36203,0.15606,1
186.03384,0.11322,0.1561,1
169.51128,-0.89061,0.15612,1
155.85491,4.71438,0.15613,1
170.10044,0.59576,0.1562,-1
153.72409,2.79021,0.15624,1
337.78413,-0.35165,0.15626,1
29.38212,-0.15382,0.15627,-1
349.80437,-0.98605,0.15627,1
4.50649,0.01436,0.15629,-1
4.50649,0.01436,0.15629,1
17.8146,0.85859,0.15633,-1
353.6475,0.45414,0.15634,-1
353.6475,0.45414,0.15634,1
215.33226,43.29907,0.15635,-1
191.79583,3.32526,0.15636,1
206.75236,2.01029,0.15637,1
182.28354,1.73689,0.15639,1
22.71843,-0.53508,0.15639,1
170.07773,4.03961,0.15641,-1
200.67156,2.34782,0.15643,1
338.10476,-0.47578,0.15644,1
333.93356,1.16173,0.15647,1
137.72966,0.35389,0.15648,1
2.82089,1.04,0.15648,1
175.91739,-1.81311,0.15653,1
174.35616,4.98377,0.15654,1
156.39438,2.02597,0.15655,-1
215.40747,42.09613,0.15655,-1
176.32376,-0.10604,0.15655,1
134.84374,2.99093,0.15659,1
354.15682,-1.20571,0.15659,1
212.8987,0.68955,0.15661,1
352.28613,0.05735,0.15662,1
170.04135,4.0406,0.15664,1
130.63669,0.66368,0.15671,-1
198.46042,4.75314,0.15671,1
184.5189,-0.82579,0.15675,-1
182.12079,-0.69208,0.15677,1
212.68887,44.19269,0.15677,1
152.44215,4.85503,0.15678,-1
163.2713,3.15926,0.15679,1
135.40029,0.207,0.1568,-1
225.09335,3.84363,0.1568,1
222.68994,43.54361,0.15682,-1
167.47422,1.93497,0.15683,-1
174.83479,1.2759,0.15685,1
2.11265,0.37157,0.15689,1
233.2767,44.55797,0.15693,-1
2.69423,-0.37153,0.15693,-1
167.06966,-0.57053,0.15696,-1
192.34582,-2.47561,0.15696,-1
175.09812,3.97459,0.15696,1
30.90086,-0.14457,0.15697,-1
332.41846,-0.73793,0.15697,-1
192.28261,-2.40257,0.15698,-1
344.65393,0.59008,0.15699,-1
165.15207,3.86889,0.157,-1
31.54882,-0.59631,0.157,-1
187.30077,1.60871,0.15704,-1
134.79477,2.74116,0.15705,1
17.96359,0.93336,0.15706,-1
356.51932,0.36151,0.15706,1
184.37074,-1.06638,0.1571,-1
209.29168,-0.61775,0.15711,1
165.77879,3.40993,0.15716,1
174.35362,3.93962,0.15717,-1
337.93415,-0.79634,0.15717,1
140.32656,0.30792,0.15721,1
176.71542,1.51431,0.15721,1
4.47163,-0.12105,0.15722,1
179.16089,1.1213,0.15724,-1
184.15445,-0.37781,0.15725,-1
332.66254,-0.97073,0.15725,1
177.96044,1.41557,0.15728,-1
183.86581,4.86905,0.15728,-1
165.80127,2.1168,0.15728,1
145.60771,4.14924,0.15729,1
220.52021,2.56384,0.1573,-1
172.02763,1.6135,0.15731,-1
1.85323,-0.57548,0.15733,-1
232.18816,42.04734,0.15736,1
186.39731,0.23592,0.15745,1
18.28805,0.34389,0.15746,-1
221.789,42.96727,0.15747,1
31.17143,0.54999,0.15747,1
184.78685,-1.03348,0.15748,1
174.73203,1.39761,0.15749,-1
2.11816,-0.12504,0.15749,1
178.93108,0.06669,0.1575,1
165.92416,4.17023,0.15751,-1
29.72748,-0.11134,0.15751,1
185.03636,0.17667,0.15753,-1
222.41555,3.73299,0.15754,-1
1.07427,-0.50437,0.15754,-1
165.88944,2.84719,0.15755,1
30.7319,-0.74559,0.15756,-1
2.67745,0.31045,0.15756,1
140.35469,0.46229,0.15757,-1
184.99934,-0.79722,0.15757,1
182.8246,-0.07885,0.15759,1
176.96031,4.15454,0.15763,-1
187.73077,2.19493,0.15764,-1
337.91916,-0.72915,0.15765,-1
337.91916,-0.72915,0.15765,1
140.22859,0.33645,0.15766,-1
183.91108,4.86191,0.15767,-1
183.48857,-0.23137,0.15771,1
178.51954,1.52529,0.15773,-1
158.71172,4.36263,0.15773,1
135.22715,2.58028,0.15774,-1
169.76881,4.10498,0.15774,-1
230.80998,42.0577,0.15775,-1
187.43957,-1.37654,0.15777,1
5.0318,-0.25138,0.15778,-1
199.05097,-1.03036,0.15782,1
187.08482,2.15385,0.15785,-1
133.03072,-0.15051,0.15792,1
220.27584,43.59188,0.15799,1
178.56042,0.0609,0.15802,1
177.89965,1.43827,0.15803,1
206.56062,4.05823,0.15804,1
186.16546,3.8333,0.15805,1
215.94717,0.45052,0.15808,-1
1.75328,-1.177,0.15809,-1
144.59699,3.17373,0.15812,1
184.81151,-0.16591,0.15812,1
335.3509,-0.66926,0.15812,1
29.84354,-0.51898,0.15816,-1
163.91156,4.08747,0.15817,-1
5.92339,-0.26957,0.1582,-1
344.33852,-0.52656,0.15821,1
162.15454,-0.47519,0.15822,1
349.44509,1.21794,0.15824,-1
5.0255,0.89545,0.15824,1
216.14186,-0.63314,0.15829,-1
344.45539,-0.2596,0.1583,1
331.44643,-0.44729,0.15831,1
147.92078,1.39682,0.15832,1
213.43201,1.81663,0.15832,1
248.92001,42.04465,0.15835,-1
344.51887,0.10536,0.15837,-1
186.2961,-0.18104,0.15838,-1
4.3061,-0.5821,0.15839,-1
153.2778,3.95086,0.1584,-1
1.50318,-0.13824,0.15845,-1
142.8999,0.7754,0.15846,-1
331.85855,0.12804,0.15848,1
146.14821,1.4158,0.15851,-1
5.83549,-0.48496,0.15851,-1
3.12546,0.77463,0.15856,-1
5.81693,1.18543,0.15859,1
16.80945,1.15872,0.1586,-1
1.02394,-0.95384,0.15861,1
0.78414,-1.10375,0.15864,-1
166.8945,3.23796,0.15869,-1
213.86449,42.63188,0.15876,1
1.32679,-0.1513,0.15877,-1
334.03307,0.86953,0.15877,1
5.26823,0.04609,0.15882,1
5.81672,1.20626,0.15884,1
150.58841,1.12395,0.15886,-1
219.18683,3.73386,0.1589,-1
177.28146,-1.00516,0.15891,-1
217.9983,43.84665,0.15893,1
144.25717,0.77325,0.15895,1
224.71203,2.24446,0.15897,-1
216.28965,43.15241,0.15902,-1
174.9385,0.89044,0.15902,1
238.63749,44.55574,0.15903,-1
143.8352,3.7286,0.15907,-1
335.34371,-0.55048,0.15907,-1
181.89204,0.48221,0.15909,-1
178.44097,0.34612,0.15909,1
216.33372,0.67342,0.15911,-1
239.06573,43.09317,0.15911,-1
224.5638,1.54181,0.15912,-1
181.88041,0.4611,0.15916,1
169.39258,-0.40871,0.15917,-1
183.40045,2.52202,0.15917,1
138.41927,2.56449,0.15918,1
218.91381,44.66198,0.1592,-1
185.53094,-1.07504,0.15921,-1
355.46363,0.36632,0.15926,1
157.0255,4.41667,0.15933,-1
186.37311,1.12502,0.15934,-1
212.97435,0.98478,0.1594,-1
5.79439,1.63046,0.15942,1
202.60942,2.53414,0.15944,1
3.26123,1.10243,0.15944,-1
354.19322,-0.67358,0.15948,1
5.2273,-0.60553,0.15949,1
31.5998,-1.06878,0.15952,1
128.26836,2.70158,0.15953,1
137.1244,5.3333,0.15953,1
35.93799,1.0462,0.15953,-1
182.42575,4.66552,0.15955,1
1.01539,-0.49635,0.15957,1
188.84506,-1.79267,0.1596,-1
221.23646,44.18037,0.15964,1
5.72985,-0.19267,0.1597,1
31.12373,-1.1787,0.15972,1
340.10357,-1.04256,0.15972,1
17.05661,-0.15792,0.15973,-1
335.62946,0.01912,0.15976,1
154.26504,3.9039,0.15978,-1
333.99362,6.50677,0.15981,-1
334.06995,6.20845,0.15982,1
335.47144,-0.42402,0.15983,-1
187.41667,-1.06249,0.15988,1
216.04389,0.66387,0.1599,-1
214.08945,1.37796,0.1599,1
224.24467,1.0819,0.1599,1
218.39381,-1.43249,0.15997,-1
182.70323,2.77766,0.15998,1
177.27806,-0.62392,0.16,1
335.65782,1.0664,0.16002,1
343.50992,-0.94479,0.16004,-1
152.68184,4.49252,0.16007,1
166.65161,4.13737,0.16009,-1
340.05581,-0.90119,0.16012,1
224.55333,1.50366,0.16015,1
134.54845,2.26785,0.16016,-1
230.94614,42.94396,0.16017,1
353.92601,-1.20098,0.16019,-1
5.73291,0.05397,0.16022,1
177.63832,-1.35454,0.16025,1
225.94553,44.15573,0.16026,-1
340.88855,0.13577,0.16033,1
164.03838,4.78584,0.16036,1
180.92176,3.16457,0.16044,-1
209.63486,0.57869,0.16044,-1
215.36726,1.81228,0.16044,1
244.52206,43.80733,0.16046,1
21.96487,-1.01137,0.16046,1
186.77781,2.33532,0.16053,1
181.75536,0.37248,0.16054,-1
339.73404,1.10028,0.16056,-1
334.99291,0.0927,0.16057,-1
334.99291,0.0927,0.16057,1
137.0068,5.60276,0.16058,-1
340.78219,0.09895,0.16063,-1
26.66377,-1.0889,0.16064,1
199.18725,0.38701,0.16066,-1
180.522,1.73515,0.16068,1
343.50095,-0.87855,0.16068,1
213.26403,-0.12859,0.1607,1
342.12362,0.27275,0.16074,-1
332.38269,0.84613,0.16078,1
338.57784,-0.51916,0.16079,1
177.32932,0.30175,0.16084,1
143.58588,2.0513,0.16087,-1
357.38093,-0.70214,0.16087,1
340.15148,0.24882,0.16089,-1
157.67753,4.30602,0.16092,-1
5.02577,1.22069,0.16092,-1
181.42668,2.1343,0.16093,1
217.27373,42.65866,0.16095,-1
341.28803,0.17153,0.16095,1
207.2753,-1.94562,0.161,1
137.77306,0.34633,0.16103,-1
182.03261,0.91813,0.16104,-1
2.48148,-0.8974,0.16105,-1
143.86034,1.6533,0.16107,1
153.9315,4.08464,0.16109,1
145.18938,3.04233,0.1612,-1
5.73631,-0.15729,0.1612,-1
33.94673,-1.21979,0.1612,1
213.47747,-1.76142,0.16123,1
161.70824,4.32727,0.16126,-1
331.25203,-0.60422,0.16126,-1
2.40201,-0.84208,0.16126,1
140.01416,1.79641,0.16127,-1
136.9897,5.38647,0.16134,-1
154.24486,4.04299,0.16135,-1
147.84074,5.06905,0.16138,-1
219.28663,42.29395,0.16138,1
337.2341,5.00842,0.16141,-1
146.71324,1.0093,0.16143,-1
180.98344,4.42861,0.16146,1
343.36254,0.12402,0.16148,1
338.66312,0.1505,0.16149,1
0.5215,1.12401,0.1615,-1
36.95908,0.99679,0.1615,-1
207.24222,-1.88411,0.16152,-1
212.61584,1.6105,0.16157,1
340.2737,-0.77781,0.16157,1
342.49252,-1.08915,0.16157,1
204.82092,0.47057,0.16163,1
212.58383,1.54526,0.16166,1
146.77167,1.01036,0.16168,1
185.03142,2.39951,0.16169,-1
216.94372,43.53919,0.1617,-1
359.90051,-1.14353,0.16174,-1
150.78778,4.20497,0.16177,-1
170.72085,2.73971,0.16178,-1
167.32352,4.79736,0.16178,1
338.64441,0.36887,0.16178,-1
354.2322,0.53004,0.16179,-1
210.44914,-0.55477,0.16185,-1
336.99382,6.37147,0.16185,1
356.37428,0.55988,0.16186,1
131.90748,0.2102,0.16188,1
237.82492,44.40167,0.16188,1
148.75197,-1.14037,0.16189,-1
152.44113,0.80307,0.16195,1
30.77503,-0.69546,0.16195,-1
139.21823,2.48692,0.16196,-1
30.30241,-0.4154,0.162,1
180.33128,-0.10884,0.16202,1
36.66091,1.16474,0.16202,1
31.17769,-0.44501,0.16206,-1
343.32364,0.11069,0.16211,-1
137.78093,3.3933,0.16214,-1
37.14158,1.18243,0.16214,-1
339.34124,0.03034,0.16218,-1
22.05418,0.52046,0.16223,1
6.98186,0.08456,0.16224,1
138.61475,-0.78739,0.16227,1
216.86365,-0.97808,0.16228,-1
182.26711,1.20473,0.16229,1
181.61426,4.23235,0.1623,-1
336.26577,-1.22528,0.16231,-1
336.26577,-1.22528,0.16231,1
5.75767,-0.53673,0.16239,-1
6.77032,-0.04239,0.16241,1
225.84628,0.57171,0.16244,-1
135.89439,1.7227,0.16249,-1
181.63227,2.17227,0.1625,-1
21.65769,0.66813,0.16251,-1
182.71002,-1.90866,0.16252,-1
178.46606,-0.45053,0.16252,1
335.70471,0.45621,0.16252,1
203.78376,3.65276,0.16253,-1
37.16071,-1.5034,0.16254,1
353.77173,-1.09416,0.16259,-1
177.79994,-2.09218,0.16261,1
181.83096,-2.42967,0.16263,-1
229.39169,43.45278,0.16263,1
34.32681,1.45971,0.16264,-1
31.86122,-0.172,0.16264,1
178.78699,3.38956,0.16266,-1
335.72611,-0.41217,0.16267,-1
338.26618,1.21009,0.16269,-1
187.96029,1.38474,0.1627,-1
143.47248,4.51184,0.16274,-1
161.81302,3.69194,0.16279,-1
194.55883,1.43618,0.16279,-1
29.99778,1.00436,0.1628,1
340.13909,0.68231,0.1628,1
179.04801,-0.54957,0.16282,-1
180.3547,2.08715,0.16282,1
28.84282,-0.41358,0.16283,1
152.54331,3.98582,0.16284,1
38.00573,2.30488,0.16285,-1
30.17452,1.16093,0.16287,1
35.7507,1.10309,0.16289,1
337.05011,1.37645,0.1629,1
182.08786,-1.80396,0.16296,1
223.80659,-0.96911,0.16296,1
210.2545,-0.25457,0.16299,-1
180.26549,2.54734,0.16301,-1
6.62841,-0.51358,0.16301,-1
206.81486,2.67707,0.16302,-1
31.13054,0.2281,0.16306,1
188.22104,-0.75857,0.16307,1
30.36489,0.42664,0.16309,-1
5.68796,-0.70199,0.1631,-1
30.13669,1.14962,0.16314,-1
180.89162,3.66547,0.16316,1
358.65539,0.37366,0.16317,-1
144.64521,4.32584,0.16318,-1
208.67775,-0.60442,0.16321,-1
181.08037,1.86399,0.16322,-1
350.26673,0.49945,0.16322,-1
6.52812,-0.22231,0.16323,1
7.01034,-0.33137,0.16327,1
188.35889,-1.13787,0.16328,1
350.18092,0.57443,0.16328,1
179.95343,-0.41827,0.16329,1
214.96155,-1.68845,0.1633,1
336.44639,0.90741,0.1633,-1
188.99151,-1.56833,0.16331,-1
209.18798,-0.9746,0.16331,-1
179.54714,-0.85623,0.16335,-1
336.42667,0.95847,0.16335,-1
145.88612,1.19647,0.16336,-1
28.03367,-0.42906,0.16339,1
355.19047,0.77945,0.16341,1
167.91799,4.78207,0.16342,-1
353.69568,-0.76996,0.16343,1
144.54287,3.35205,0.16345,-1
193.37677,2.4799,0.16347,-1
335.80956,-1.10827,0.16349,-1
336.26253,0.96396,0.16356,-1
181.39079,2.42678,0.1636,1
32.32585,-0.60364,0.16362,1
137.71594,3.18465,0.16363,-1
332.57397,1.32919,0.16363,1
193.19451,3.17406,0.16364,1
188.61461,-2.17823,0.16366,-1
181.82502,4.90584,0.16369,-1
4.60014,1.16039,0.16369,1
224.38676,3.37694,0.16371,1
36.84335,0.61082,0.16372,-1
30.17777,0.86705,0.16384,1
339.65373,-0.67399,0.16385,-1
180.81251,1.81069,0.16386,1
143.15507,1.98774,0.16389,-1
339.56557,-0.09021,0.16391,1
172.65323,5.00542,0.16392,-1
219.9871,0.38258,0.16392,1
335.48712,0.47327,0.16392,-1
337.96572,0.92193,0.16392,-1
174.74383,-0.27505,0.16393,1
180.73299,4.56286,0.16393,1
37.65492,0.70632,0.16394,1
188.539,-2.07189,0.16396,-1
338.73783,1.0144,0.16403,1
347.19617,1.00465,0.16403,1
137.98894,1.19215,0.16407,-1
29.74668,1.0058,0.16407,-1
336.51252,0.93902,0.16407,-1
339.60687,-1.22552,0.16408,-1
9.18408,0.58429,0.16412,1
149.12256,1.60688,0.16415,-1
215.68573,0.52146,0.16419,-1
354.57564,-0.50381,0.16423,1
148.65764,-0.59983,0.16424,1
172.44194,4.9765,0.16428,-1
335.46866,0.64781,0.16429,1
140.32463,0.68863,0.16433,1
149.30592,3.61814,0.16434,-1
34.89581,0.14013,0.16434,-1
340.85715,0.28678,0.16434,-1
6.36627,1.00764,0.16437,1
330.57813,-0.64637,0.16437,1
37.25662,0.55758,0.16438,-1
138.85654,-0.38869,0.16442,-1
229.21879,43.15605,0.16443,-1
336.73719,0.99339,0.16444,-1
190.06,-2.10191,0.16452,-1
202.86711,-0.13171,0.16453,-1
137.79612,3.50492,0.16454,1
179.46657,-0.16569,0.16456,1
30.11057,0.76502,0.16458,-1
337.25201,4.98004,0.1646,-1
247.41716,41.89249,0.16461,-1
245.043,44.59072,0.16463,-1
139.39895,0.69825,0.16464,1
171.53031,3.53238,0.16467,1
223.41866,3.42166,0.1647,-1
180.3561,-0.10415,0.16472,1
148.36152,0.2937,0.16475,1
175.30521,2.72955,0.16475,1
19.52066,0.43567,0.16476,-1
230.48756,43.88247,0.1648,1
211.60935,0.49496,0.16482,1
21.74031,-0.96185,0.16482,-1
336.64432,0.19274,0.16486,-1
206.18786,-1.31202,0.16489,-1
335.85058,0.48506,0.1649,-1
181.05689,2.43053,0.16492,-1
38.33996,-4.1022,0.16493,-1
223.63666,3.50439,0.16495,-1
333.37464,1.22572,0.16496,-1
29.7934,0.95297,0.16505,1
149.76473,4.66509,0.1651,-1
147.83941,4.98792,0.16511,1
234.3711,43.59401,0.16516,1
37.10642,-0.12736,0.16521,1
206.60097,2.46501,0.16523,1
216.43079,43.88446,0.16523,1
138.82375,-0.50151,0.16525,-1
138.09795,1.05811,0.16527,1
215.63875,2.44125,0.16532,-1
139.50895,0.28368,0.16533,-1
358.9278,0.15147,0.16533,-1
342.23639,0.83898,0.16534,1
344.21661,-0.08759,0.16534,1
21.11305,-0.40303,0.16535,-1
134.84462,2.68527,0.16539,1
130.23274,3.30756,0.1654,-1
155.1165,4.26421,0.16541,-1
344.02091,5.96317,0.16542,-1
33.40718,-2.89976,0.16546,-1
179.72742,-0.90538,0.16552,-1
145.07336,-0.15724,0.16556,-1
179.98983,-1.7999,0.16559,-1
180.88179,4.54122,0.16561,1
226.04823,2.55604,0.16566,1
211.80202,0.55408,0.16568,-1
223.83506,3.9251,0.16569,-1
150.88687,4.3005,0.1657,-1
180.91261,4.52362,0.16572,1
209.42731,0.19865,0.16573,1
224.96429,-1.5648,0.16573,1
142.33671,2.24715,0.16578,-1
30.48563,0.49045,0.16578,-1
138.51091,0.24089,0.1658,-1
138.42118,1.35415,0.16581,-1
150.81276,1.61411,0.16582,1
20.68414,-0.9419,0.16587,-1
353.78624,-0.23055,0.16587,-1
143.23732,4.63065,0.16588,-1
189.4215,-1.83744,0.1659,1
30.6462,-0.61029,0.1659,1
345.62362,0.91104,0.16591,1
151.67646,3.17636,0.16592,-1
358.51065,-0.513,0.16593,-1
180.9144,4.48735,0.16594,-1
208.17235,0.15717,0.16596,1
32.81382,1.17494,0.16596,1
139.10809,0.96955,0.16597,-1
149.11503,-0.64256,0.16597,1
354.59471,-0.73846,0.16597,-1
36.27881,0.08656,0.16601,1
28.76321,1.10248,0.16611,-1
354.80684,-0.45291,0.16611,-1
28.76321,1.10248,0.16611,1
135.72552,1.9081,0.16612,-1
336.53174,1.02253,0.16618,-1
209.92553,0.82297,0.16619,-1
342.83995,-0.54615,0.16619,-1
336.77357,0.5317,0.16622,-1
30.58883,-0.27202,0.16622,1
39.2591,2.82569,0.16622,1
341.54939,0.28412,0.16625,-1
167.21302,1.04264,0.16629,1
353.9611,-0.35637,0.16632,1
133.3973,-0.10806,0.16633,1
168.29841,4.25038,0.16634,1
358.35608,0.10863,0.16634,1
206.72968,1.37626,0.16636,-1
353.76806,-0.02792,0.16637,-1
20.65413,0.47577,0.1664,1
205.07521,4.31292,0.16645,-1
358.55481,0.91649,0.16647,1
190.16798,3.74966,0.16649,1
355.27441,-0.50047,0.16649,1
18.01785,0.82932,0.16654,1
154.93922,4.45473,0.16657,1
206.56176,0.27904,0.1666,1
31.34687,-6.50097,0.16661,1
353.66824,-0.52381,0.16665,-1
213.35773,43.68367,0.16666,1
22.11332,-0.58123,0.16669,-1
336.11197,-0.50008,0.16672,-1
357.59148,-0.16031,0.16673,1
145.7365,1.22521,0.16674,1
206.14382,-0.86237,0.16683,-1
342.18797,2.68281,0.16686,-1
200.11595,4.19773,0.16688,1
204.43727,-0.34748,0.1669,1
353.67973,-0.25589,0.16691,1
218.23809,-1.91075,0.16692,-1
342.99924,-0.75077,0.16692,-1
211.97472,-0.50518,0.16693,-1
341.91177,0.19247,0.16694,1
36.69342,-0.31616,0.16699,1
189.76443,3.83672,0.16703,1
210.13946,0.84141,0.16704,-1
37.0637,-1.07265,0.16707,-1
226.32982,43.6279,0.16711,-1
33.60329,-1.04315,0.16714,-1
179.30927,4.29982,0.16716,1
177.67951,-1.07197,0.16717,1
209.22974,-0.17123,0.16721,1
229.05666,42.84819,0.16721,1
22.49703,-0.99562,0.16722,1
210.19102,-1.54646,0.16732,-1
181.25236,5.60176,0.16735,-1
336.49094,-0.19191,0.16737,-1
189.5473,-1.4221,0.16738,-1
190.50631,-1.84315,0.16738,1
30.31689,1.20102,0.16746,1
357.18059,1.1635,0.16752,-1
357.5543,1.23616,0.16763,-1
171.18972,-1.75414,0.16764,-1
356.252,-0.37767,0.16764,1
202.82748,-0.41541,0.16765,-1
337.9335,3.10537,0.16765,1
18.09567,0.52499,0.16766,-1
145.13997,-0.04551,0.16771,-1
178.84937,3.2009,0.16775,-1
230.17419,43.05804,0.16777,-1
356.98643,1.14768,0.16777,1
357.93652,0.51523,0.16782,-1
35.84633,-0.76905,0.16784,1
226.90138,43.4862,0.16786,1
190.16359,-2.29062,0.16795,1
194.08722,-1.99345,0.16799,-1
218.91283,-2.03133,0.168,1
179.14617,4.92052,0.16802,1
137.9725,1.8366,0.16803,-1
182.39675,4.39883,0.16808,1
224.49027,43.59459,0.1681,-1
176.82638,-1.81467,0.16811,1
333.12732,0.82908,0.16812,-1
162.17506,0.00708,0.16815,1
168.53682,4.43119,0.16816,1
357.59843,1.07006,0.16817,-1
149.13565,-0.69462,0.1682,1
203.6539,-1.56613,0.16823,-1
180.37768,-0.49835,0.16825,-1
